"","time","tweet_id","sentiment_score","location"
"1190","Wed Mar 25 14:20:52 +0000 2020",1242818740250529792,0,"Rajasthan, India"
"1191","Wed Mar 25 14:21:37 +0000 2020",1242818928327311360,0,"Bengaluru South, India"
"1192","Wed Mar 25 14:21:44 +0000 2020",1242818956982751232,0,"Kerala, India"
"1193","Wed Mar 25 14:21:45 +0000 2020",1242818961357467648,0,"Jaipur, India"
"1194","Wed Mar 25 14:21:52 +0000 2020",1242818990436544512,0,"Mysore, India"
"1195","Wed Mar 25 14:22:35 +0000 2020",1242819172972687360,0.172222222222222,"Mumbai, India"
"1196","Wed Mar 25 14:22:36 +0000 2020",1242819175212433408,0.01875,"Agra, India"
"1197","Wed Mar 25 14:23:32 +0000 2020",1242819411653918720,0.2,"Gujarat, India"
"1198","Wed Mar 25 14:23:34 +0000 2020",1242819419744567296,0,"New Delhi, India"
"1199","Wed Mar 25 14:23:42 +0000 2020",1242819452900536320,0,"Hisar, India"
"1200","Wed Mar 25 14:23:46 +0000 2020",1242819468012576768,-0.125,"Bidhan Nagar, India"
"1201","Wed Mar 25 14:24:19 +0000 2020",1242819607699820544,0.416666666666667,"Pune, India"
"1202","Wed Mar 25 14:24:40 +0000 2020",1242819694945382400,0,"Noida, India"
"1203","Wed Mar 25 14:24:44 +0000 2020",1242819712909598720,0.109090909090909,"Surat, India"
"1204","Wed Mar 25 14:24:57 +0000 2020",1242819766617640960,0.433333333333333,"Kolhapur, India"
"1205","Wed Mar 25 14:25:14 +0000 2020",1242819840009633792,0,"New Delhi, India"
"1206","Wed Mar 25 14:25:20 +0000 2020",1242819863535587328,0.78125,"Ahmadabad City, India"
"1207","Wed Mar 25 14:25:40 +0000 2020",1242819948512030720,0,"New Delhi, India"
"1208","Wed Mar 25 14:25:51 +0000 2020",1242819992854372352,-0.1875,"Ghaziabad, India"
"1209","Wed Mar 25 14:26:07 +0000 2020",1242820058453364736,0.158333333333333,"Bhubaneshwar, India"
"1210","Wed Mar 25 14:26:19 +0000 2020",1242820112224141312,0.316666666666667,"Noida, India"
"1211","Wed Mar 25 14:26:25 +0000 2020",1242820134667862016,-0.266666666666667,"Bengaluru South, India"
"1212","Wed Mar 25 14:26:35 +0000 2020",1242820175704907776,0,"Lucknow Charbagh Railway Station | ???? ??????? ????? ?????? | ????? ?????? ????? ????? (LKO)"
"1213","Wed Mar 25 14:26:58 +0000 2020",1242820276011692032,0,"Kolhapur, India"
"1214","Wed Mar 25 14:27:32 +0000 2020",1242820417607233536,0.1,"Pune, India"
"1215","Wed Mar 25 14:27:38 +0000 2020",1242820442022219776,-0.15625,"Thane, India"
"1216","Wed Mar 25 14:28:01 +0000 2020",1242820538155716608,0,"New Delhi, India"
"1217","Wed Mar 25 14:28:04 +0000 2020",1242820552667983872,0.466666666666667,"Hyderabad, India"
"1218","Wed Mar 25 14:28:44 +0000 2020",1242820718749868032,0.4,"Jaipur, India"
"1219","Wed Mar 25 14:28:46 +0000 2020",1242820727008448512,0,"Tumkur, India"
"1220","Wed Mar 25 14:29:08 +0000 2020",1242820818582695936,-0.05,"Raurkela-Panposh, India"
"1221","Wed Mar 25 14:29:31 +0000 2020",1242820917345939456,-0.05,"Raurkela-Panposh, India"
"1222","Wed Mar 25 14:29:41 +0000 2020",1242820959628742656,0,"Bengaluru South, India"
"1223","Wed Mar 25 14:29:44 +0000 2020",1242820971372793856,-0.05,"Hayathnagar, India"
"1224","Wed Mar 25 14:30:03 +0000 2020",1242821049181302784,0,"Bengaluru South, India"
"1225","Wed Mar 25 14:30:24 +0000 2020",1242821136238309376,-0.05,"Raurkela-Panposh, India"
"1226","Wed Mar 25 14:30:43 +0000 2020",1242821219298078720,0.25,"New Delhi, India"
"1227","Wed Mar 25 14:30:58 +0000 2020",1242821282585931776,0.425,"New Delhi, India"
"1228","Wed Mar 25 14:31:44 +0000 2020",1242821473129115648,0,"Gonda, India"
"1229","Wed Mar 25 14:31:47 +0000 2020",1242821485372133376,0.136363636363636,"Mylapore Tiruvallike, India"
"1230","Wed Mar 25 14:31:54 +0000 2020",1242821516632432640,-0.2,"Navsari, India"
"1231","Wed Mar 25 14:31:57 +0000 2020",1242821529357807616,0.4,"Hyderabad, India"
"1232","Wed Mar 25 14:31:58 +0000 2020",1242821533027848192,-0.25,"Lucknow, India"
"1233","Wed Mar 25 14:31:59 +0000 2020",1242821537327005696,0.2,"Uttar Pradesh, India"
"1234","Wed Mar 25 14:32:03 +0000 2020",1242821552594288640,0,"Faizabad, India"
"1235","Wed Mar 25 14:32:14 +0000 2020",1242821598140198912,0,"New Delhi, India"
"1236","Wed Mar 25 14:33:11 +0000 2020",1242821840663228416,0,"Bhopal, India"
"1237","Wed Mar 25 14:34:08 +0000 2020",1242822077247184896,0,"Mumbai, India"
"1238","Wed Mar 25 14:35:27 +0000 2020",1242822407900954624,0.202777777777778,"Mumbai, India"
"1239","Wed Mar 25 14:35:48 +0000 2020",1242822498762153984,-0.08,"Bokaro Steel City, India"
"1240","Wed Mar 25 14:36:32 +0000 2020",1242822680400797696,0.04,"New Delhi, India"
"1241","Wed Mar 25 14:37:30 +0000 2020",1242822926815989760,-0.159375,"Diphu, India"
"1242","Wed Mar 25 14:37:46 +0000 2020",1242822990921977856,0,"Mankachar, India"
"1243","Wed Mar 25 14:37:54 +0000 2020",1242823025059221504,0.106666666666667,"Kalyan Dombivali, India"
"1244","Wed Mar 25 14:38:24 +0000 2020",1242823151077163008,0,"Noida, India"
"1245","Wed Mar 25 14:38:39 +0000 2020",1242823214306217984,-0.1,"Sardhana, India"
"1246","Wed Mar 25 14:39:07 +0000 2020",1242823333365907456,0,"Patna, India"
"1247","Wed Mar 25 14:39:23 +0000 2020",1242823399530889216,0.2,"Ranchi, India"
"1248","Wed Mar 25 14:39:24 +0000 2020",1242823404392046592,0,"Patna, India"
"1249","Wed Mar 25 14:39:29 +0000 2020",1242823422175895552,0.25,"Mumbai, India"
"1250","Wed Mar 25 14:40:24 +0000 2020",1242823656117395456,-0.275520833333333,"New Delhi, India"
"1251","Wed Mar 25 14:40:27 +0000 2020",1242823666611585024,0,"New Delhi, India"
"1252","Wed Mar 25 14:40:34 +0000 2020",1242823695703273472,0.5,"New Delhi, India"
"1253","Wed Mar 25 14:41:03 +0000 2020",1242823819099869184,-0.78125,"Jaipur, India"
"1254","Wed Mar 25 14:41:05 +0000 2020",1242823825781219328,-0.245,"Shillong, India"
"1255","Wed Mar 25 14:41:33 +0000 2020",1242823943460769792,0,"Hyderabad, India"
"1256","Wed Mar 25 14:41:41 +0000 2020",1242823979368235008,6.93889390390723e-18,"Greater Noida, India"
"1257","Wed Mar 25 14:41:49 +0000 2020",1242824010229899264,0.0681818181818182,"Pune, India"
"1258","Wed Mar 25 14:42:26 +0000 2020",1242824166291566592,-0.125,"Haveli, India"
"1259","Wed Mar 25 14:43:43 +0000 2020",1242824491069108224,0,"Daskroi, India"
"1260","Wed Mar 25 14:44:49 +0000 2020",1242824766253404160,0.227272727272727,"Kalyan Dombivali, India"
"1261","Wed Mar 25 14:45:21 +0000 2020",1242824902211588096,0,"Mumbai, India"
"1262","Wed Mar 25 14:45:55 +0000 2020",1242825041378545664,1,"Lucknow, India"
"1263","Wed Mar 25 14:47:03 +0000 2020",1242825330156425216,0.227272727272727,"Noida, India"
"1264","Wed Mar 25 14:48:03 +0000 2020",1242825578484510720,0.4,"Pali, India"
"1265","Wed Mar 25 14:48:43 +0000 2020",1242825745950359552,0.366666666666667,"Faridabad, India"
"1266","Wed Mar 25 14:49:27 +0000 2020",1242825933750276096,-0.4,"Karamadai, India"
"1267","Wed Mar 25 14:49:46 +0000 2020",1242826011911155712,0.268181818181818,"Indore, India"
"1268","Wed Mar 25 14:49:49 +0000 2020",1242826025664270336,-0.0833333333333333,"Mumbai, India"
"1269","Wed Mar 25 14:50:07 +0000 2020",1242826100289359872,0.025,"Solapur, India"
"1270","Wed Mar 25 14:51:11 +0000 2020",1242826368750161920,0.166666666666667,"Wakola Signal"
"1271","Wed Mar 25 14:51:17 +0000 2020",1242826394658197504,-0.00916666666666666,"Ilkal, India"
"1272","Wed Mar 25 14:51:32 +0000 2020",1242826458365493248,-0.125,"New Delhi, India"
"1273","Wed Mar 25 14:51:32 +0000 2020",1242826458369626112,0.6,"Mumbai, India"
"1274","Wed Mar 25 14:51:41 +0000 2020",1242826494394720256,0,"Solapur, India"
"1275","Wed Mar 25 14:52:00 +0000 2020",1242826574023426048,0,"26 Block, west patel nagar"
"1276","Wed Mar 25 14:52:36 +0000 2020",1242826725018554368,0.475,"Ranchi, India"
"1277","Wed Mar 25 14:53:20 +0000 2020",1242826910633164800,-0.1,"Noida, India"
"1278","Wed Mar 25 14:53:22 +0000 2020",1242826918916960256,0.5,"New Delhi, India"
"1279","Wed Mar 25 14:53:25 +0000 2020",1242826930472112128,0.3,"Saidapet, India"
"1280","Wed Mar 25 14:54:21 +0000 2020",1242827163570597888,0.36,"Bengaluru South, India"
"1281","Wed Mar 25 14:54:21 +0000 2020",1242827166024228864,0.5,"Bareilly, India"
"1282","Wed Mar 25 14:54:48 +0000 2020",1242827278301548544,0.025,"Bhopal, India"
"1283","Wed Mar 25 14:54:55 +0000 2020",1242827306088812544,0.113636363636364,"New Delhi, India"
"1284","Wed Mar 25 14:54:59 +0000 2020",1242827326133399552,0,"Bengaluru South, India"
"1285","Wed Mar 25 14:55:50 +0000 2020",1242827540160376832,0,"Lodhivali, India"
"1286","Wed Mar 25 14:56:40 +0000 2020",1242827747077939200,0,"Mylapore Tiruvallike, India"
"1287","Wed Mar 25 14:56:42 +0000 2020",1242827756246720512,0.00909090909090909,"Varanasi, India"
"1288","Wed Mar 25 14:57:19 +0000 2020",1242827912556032000,0,"Samruddhi Park"
"1289","Wed Mar 25 14:57:48 +0000 2020",1242828035088240640,0.366666666666667,"New Delhi, India"
"1290","Wed Mar 25 14:58:10 +0000 2020",1242828124217171968,0,"Gurgaon, India"
"1291","Wed Mar 25 14:58:15 +0000 2020",1242828145402605568,0.000606060606060604,"Unnao Urban, India"
"1292","Wed Mar 25 14:58:37 +0000 2020",1242828237710843904,0,"Shillong, India"
"1293","Wed Mar 25 14:59:01 +0000 2020",1242828341419229184,0,"Cuttack, India"
"1294","Wed Mar 25 14:59:23 +0000 2020",1242828430271336448,0.5,"Sector 5"
"1295","Wed Mar 25 14:59:30 +0000 2020",1242828463116931072,0,"Mizoram, India"
"1296","Wed Mar 25 14:59:47 +0000 2020",1242828533853859840,0.0416666666666667,"Rajendra Nagar, India"
"1297","Wed Mar 25 15:00:21 +0000 2020",1242828676279848960,0.0166666666666667,"Mumbai, India"
"1298","Wed Mar 25 15:00:34 +0000 2020",1242828728431861760,0.2,"Faridabad, India"
"1299","Wed Mar 25 15:00:44 +0000 2020",1242828771637559296,-0.0638888888888889,"Ghaziabad, India"
"1300","Wed Mar 25 15:01:05 +0000 2020",1242828860875563008,0.125,"Egmore Nungambakkam, India"
"1301","Wed Mar 25 15:01:42 +0000 2020",1242829013300596736,0.000606060606060604,"Unnao Urban, India"
"1302","Wed Mar 25 15:01:42 +0000 2020",1242829014349352960,0.05,"Mathura, India"
"1303","Wed Mar 25 15:01:48 +0000 2020",1242829039087173632,0,"Noida, India"
"1304","Wed Mar 25 15:02:38 +0000 2020",1242829250945679360,0.133333333333333,"Rai, India"
"1305","Wed Mar 25 15:02:51 +0000 2020",1242829304859201536,0.0333333333333333,"Varanasi, India"
"1306","Wed Mar 25 15:03:00 +0000 2020",1242829343287468032,-0.3,"Kanayannur, India"
"1307","Wed Mar 25 15:03:16 +0000 2020",1242829408169127936,0.025,"Bhubaneshwar, India"
"1308","Wed Mar 25 15:03:18 +0000 2020",1242829419716030464,0,"Hisar, India"
"1309","Wed Mar 25 15:03:24 +0000 2020",1242829441308344320,0.3,"Mahbubnagar, India"
"1310","Wed Mar 25 15:03:40 +0000 2020",1242829508551389184,0.000606060606060604,"Unnao Urban, India"
"1311","Wed Mar 25 15:03:56 +0000 2020",1242829578374017024,-0.175,"New Delhi, India"
"1312","Wed Mar 25 15:04:03 +0000 2020",1242829608178737152,0.05,"New Delhi, India"
"1313","Wed Mar 25 15:04:05 +0000 2020",1242829616340967424,0,"Orissa, India"
"1314","Wed Mar 25 15:04:09 +0000 2020",1242829630844751872,-0.00416666666666667,"Pulgaon, India"
"1315","Wed Mar 25 15:04:15 +0000 2020",1242829658640408576,-0.3,"Mumbai, India"
"1316","Wed Mar 25 15:04:25 +0000 2020",1242829699803500544,0.0333333333333333,"Chandkheda Bus Stop"
"1317","Wed Mar 25 15:04:36 +0000 2020",1242829746192310272,0,"Mylapore Tiruvallike, India"
"1318","Wed Mar 25 15:04:43 +0000 2020",1242829773446860800,0,"Bengaluru, India"
"1319","Wed Mar 25 15:05:11 +0000 2020",1242829890703015936,0.5,"Gandhinagar, India"
"1320","Wed Mar 25 15:05:27 +0000 2020",1242829958944194560,0.546875,"Etmadpur, India"
"1321","Wed Mar 25 15:06:06 +0000 2020",1242830120366354432,-0.078125,"Bengaluru South, India"
"1322","Wed Mar 25 15:06:12 +0000 2020",1242830147599732736,0.428571428571429,"Kolkata, India"
"1323","Wed Mar 25 15:06:28 +0000 2020",1242830215518154752,0.0646825396825397,"Hyderabad, India"
"1324","Wed Mar 25 15:06:50 +0000 2020",1242830307952218112,0.266666666666667,"Indore, India"
"1325","Wed Mar 25 15:07:30 +0000 2020",1242830473052565504,0.175,"Panchkula, India"
"1326","Wed Mar 25 15:07:45 +0000 2020",1242830535690350592,0,"Sambalpur, India"
"1327","Wed Mar 25 15:07:46 +0000 2020",1242830543420444672,-0.3,"Ranaghat junction"
"1328","Wed Mar 25 15:08:01 +0000 2020",1242830605047365632,0.285714285714286,"Daskroi, India"
"1329","Wed Mar 25 15:08:22 +0000 2020",1242830690728566784,-0.0306666666666667,"Amravati, India"
"1330","Wed Mar 25 15:08:29 +0000 2020",1242830723062480896,0.5,"Srinagar, India"
"1331","Wed Mar 25 15:09:05 +0000 2020",1242830872190922752,0,"Tamil Nadu, India"
"1332","Wed Mar 25 15:09:23 +0000 2020",1242830948007202816,0.136363636363636,"Jaipur, India"
"1333","Wed Mar 25 15:09:26 +0000 2020",1242830962834075648,0.75,"Medchal, India"
"1334","Wed Mar 25 15:10:00 +0000 2020",1242831103435522048,-0.0921875,"Mumbai, India"
"1335","Wed Mar 25 15:10:33 +0000 2020",1242831240857673728,0,"Nagaur City"
"1336","Wed Mar 25 15:11:06 +0000 2020",1242831381421371392,0.2,"Greater Noida, India"
"1337","Wed Mar 25 15:11:30 +0000 2020",1242831480302125056,0.285714285714286,"Haveli, India"
"1338","Wed Mar 25 15:11:50 +0000 2020",1242831565069025280,0,"Mumbai, India"
"1339","Wed Mar 25 15:12:08 +0000 2020",1242831641195749376,0,"Shahjahanpur, India"
"1340","Wed Mar 25 15:12:16 +0000 2020",1242831672548057088,0,"New Delhi, India"
"1341","Wed Mar 25 15:12:24 +0000 2020",1242831707486724096,0.342857142857143,"Panvel, India"
"1342","Wed Mar 25 15:12:31 +0000 2020",1242831737689796608,-0.0125,"Kalyan Dombivali, India"
"1343","Wed Mar 25 15:12:40 +0000 2020",1242831775321096192,0,"Ranebennur, India"
"1344","Wed Mar 25 15:12:58 +0000 2020",1242831849140809728,0,"Sundargarh, India"
"1345","Wed Mar 25 15:13:06 +0000 2020",1242831884356214784,0,"Hayathnagar, India"
"1346","Wed Mar 25 15:13:22 +0000 2020",1242831951502790656,0.45,"Mumbai, India"
"1347","Wed Mar 25 15:13:25 +0000 2020",1242831965440499712,0,"Gurgaon, India"
"1348","Wed Mar 25 15:14:17 +0000 2020",1242832181107408896,0.65,"Lucknow, India"
"1349","Wed Mar 25 15:14:31 +0000 2020",1242832238804418560,0.0333333333333333,"Maharaja Tower"
"1350","Wed Mar 25 15:15:33 +0000 2020",1242832500180668416,0.0625,"Brahmapur, India"
"1351","Wed Mar 25 15:15:47 +0000 2020",1242832559471394816,0,"Rajkot, India"
"1352","Wed Mar 25 15:16:19 +0000 2020",1242832693059932160,0.7,"Sambhal, India"
"1353","Wed Mar 25 15:16:26 +0000 2020",1242832721451220992,0,"Haveli, India"
"1354","Wed Mar 25 15:16:34 +0000 2020",1242832758214397952,0.25952380952381,"Mumbai, India"
"1355","Wed Mar 25 15:16:51 +0000 2020",1242832829790076928,0,"Greater Mohali, India"
"1356","Wed Mar 25 15:16:58 +0000 2020",1242832858965778432,0.4,"Daman, India"
"1357","Wed Mar 25 15:17:02 +0000 2020",1242832874719477760,0.5,"Purba Barisha, Kolkata"
"1358","Wed Mar 25 15:17:48 +0000 2020",1242833066428596224,0.333333333333333,"India"
"1359","Wed Mar 25 15:18:21 +0000 2020",1242833203473403904,0.177777777777778,"Maharashtra, India"
"1360","Wed Mar 25 15:18:22 +0000 2020",1242833210788196352,0.2,"Rohtak, India"
"1361","Wed Mar 25 15:18:22 +0000 2020",1242833211144556544,0.27968253968254,"Deoria, India"
"1362","Wed Mar 25 15:18:49 +0000 2020",1242833323728273408,0,"Pansemal, India"
"1363","Wed Mar 25 15:19:24 +0000 2020",1242833469584977920,0.5,"Tamil Nadu, India"
"1364","Wed Mar 25 15:20:18 +0000 2020",1242833694286471168,0,"Moradabad, India"
"1365","Wed Mar 25 15:20:44 +0000 2020",1242833803351076864,0.275,"Link Road"
"1366","Wed Mar 25 15:20:47 +0000 2020",1242833817229901824,0.0239057239057239,"Hyderabad, India"
"1367","Wed Mar 25 15:20:51 +0000 2020",1242833833004679168,0.5,"Nalagarh, India"
"1368","Wed Mar 25 15:21:01 +0000 2020",1242833874331119616,0.5,"Nalagarh, India"
"1369","Wed Mar 25 15:21:12 +0000 2020",1242833924314632192,0.5,"Nalagarh, India"
"1370","Wed Mar 25 15:21:19 +0000 2020",1242833953360211968,0.5,"Nalagarh, India"
"1371","Wed Mar 25 15:21:31 +0000 2020",1242834002370691072,0.5,"Nalagarh, India"
"1372","Wed Mar 25 15:21:39 +0000 2020",1242834034482221056,0.5,"Nalagarh, India"
"1373","Wed Mar 25 15:21:42 +0000 2020",1242834049598541824,-0.062037037037037,"Orissa, India"
"1374","Wed Mar 25 15:22:09 +0000 2020",1242834159464144896,1,"Madhya Pradesh, India"
"1375","Wed Mar 25 15:22:11 +0000 2020",1242834171539513344,0.5,"Nalagarh, India"
"1376","Wed Mar 25 15:22:23 +0000 2020",1242834218557640704,0.5,"Nalagarh, India"
"1377","Wed Mar 25 15:22:30 +0000 2020",1242834247729078272,0.5,"Nalagarh, India"
"1378","Wed Mar 25 15:22:31 +0000 2020",1242834254280773632,0,"Kollam, India"
"1379","Wed Mar 25 15:22:36 +0000 2020",1242834276191580160,0.5,"Nalagarh, India"
"1380","Wed Mar 25 15:22:45 +0000 2020",1242834312350687232,0.5,"Nalagarh, India"
"1381","Wed Mar 25 15:22:49 +0000 2020",1242834330407161856,0,"Faizabad, India"
"1382","Wed Mar 25 15:23:18 +0000 2020",1242834450896965632,0,"Sangareddi, India"
"1383","Wed Mar 25 15:23:44 +0000 2020",1242834559680393216,0,"Navi Mumbai, India"
"1384","Wed Mar 25 15:24:22 +0000 2020",1242834720829747200,0.1,"New Delhi, India"
"1385","Wed Mar 25 15:24:28 +0000 2020",1242834743353323520,0,"Pansemal, India"
"1386","Wed Mar 25 15:24:46 +0000 2020",1242834821690175488,0.25,"Nalagarh, India"
"1387","Wed Mar 25 15:24:47 +0000 2020",1242834824282308608,0,"Jodhpur, India"
"1388","Wed Mar 25 15:25:23 +0000 2020",1242834975080116224,0.4,"Mumbai, India"
"1389","Wed Mar 25 15:26:24 +0000 2020",1242835229624041472,-0.1,"Guwahati, India"
"1390","Wed Mar 25 15:26:27 +0000 2020",1.242835242899e+18,0.227272727272727,"Kolkata, India"
"1391","Wed Mar 25 15:26:38 +0000 2020",1242835290508521472,0.25,"Mumbai, India"
"1392","Wed Mar 25 15:26:45 +0000 2020",1242835320023867392,0.5,"Nalagarh, India"
"1393","Wed Mar 25 15:27:09 +0000 2020",1242835419559010304,0.285714285714286,"Panvel, India"
"1394","Wed Mar 25 15:27:21 +0000 2020",1242835469760696320,-0.6,"Mumbai, India"
"1395","Wed Mar 25 15:27:37 +0000 2020",1242835535145709568,0.0456349206349206,"Gurgaon, India"
"1396","Wed Mar 25 15:27:46 +0000 2020",1242835573045256192,-0.15,"Faizabad, India"
"1397","Wed Mar 25 15:27:56 +0000 2020",1242835617022533632,0,"Rajendra Nagar, India"
"1398","Wed Mar 25 15:28:08 +0000 2020",1242835668033658880,0.1,"Ranchi, India"
"1399","Wed Mar 25 15:28:09 +0000 2020",1242835673318449152,0.5,"Nalagarh, India"
"1400","Wed Mar 25 15:28:43 +0000 2020",1242835813513084928,-0.00340909090909091,"Dausa, India"
"1401","Wed Mar 25 15:29:16 +0000 2020",1242835951476297728,0.1,"New Delhi, India"
"1402","Wed Mar 25 15:30:02 +0000 2020",1242836146620694528,0.5,"Bihar Sharif, India"
"1403","Wed Mar 25 15:30:11 +0000 2020",1242836184176312320,0.227272727272727,"Hubli, India"
"1404","Wed Mar 25 15:30:15 +0000 2020",1242836199049322496,0.25,"India"
"1405","Wed Mar 25 15:30:15 +0000 2020",1242836200710234112,-0.4,"Kolkata, India"
"1406","Wed Mar 25 15:30:24 +0000 2020",1242836236055662592,0,"Lucknow, India"
"1407","Wed Mar 25 15:30:57 +0000 2020",1242836375042289664,0.0827380952380953,"Lucknow, India"
"1408","Wed Mar 25 15:31:03 +0000 2020",1242836400539676672,0,"Hazaribag, India"
"1409","Wed Mar 25 15:31:19 +0000 2020",1242836466306183168,0.4,"India"
"1410","Wed Mar 25 15:31:37 +0000 2020",1242836543481319424,0.479166666666667,"Mumbai, India"
"1411","Wed Mar 25 15:31:49 +0000 2020",1242836595067080704,0.3,"Noida, India"
"1412","Wed Mar 25 15:32:20 +0000 2020",1242836725379944448,0.025,"Gurgaon, India"
"1413","Wed Mar 25 15:32:22 +0000 2020",1242836732547985408,0.152777777777778,"Mumbai, India"
"1414","Wed Mar 25 15:32:43 +0000 2020",1242836821496565760,0,"Gujarat, India"
"1415","Wed Mar 25 15:33:11 +0000 2020",1242836938417156096,0,"Mumbai, India"
"1416","Wed Mar 25 15:34:18 +0000 2020",1242837220492378112,0.0333333333333333,"Sambalpur, India"
"1417","Wed Mar 25 15:34:32 +0000 2020",1242837276914147328,0,"New Delhi, India"
"1418","Wed Mar 25 15:34:42 +0000 2020",1242837319532462080,0.3,"Egmore Nungambakkam, India"
"1419","Wed Mar 25 15:34:54 +0000 2020",1242837369197219840,0.266666666666667,"Anekal Bangaluru, India"
"1420","Wed Mar 25 15:35:20 +0000 2020",1242837477615788032,0,"Perumbavoor, India"
"1421","Wed Mar 25 15:35:22 +0000 2020",1242837486079893504,-0.2,"Bengaluru, India"
"1422","Wed Mar 25 15:35:33 +0000 2020",1242837533358206976,0.0625,"New Delhi, India"
"1423","Wed Mar 25 15:35:35 +0000 2020",1242837541167828992,0,"Mangalore, India"
"1424","Wed Mar 25 15:37:06 +0000 2020",1242837923663237120,-0.0666666666666667,"Haveli, India"
"1425","Wed Mar 25 15:37:11 +0000 2020",1242837945616224256,0,"Cuttack, India"
"1426","Wed Mar 25 15:37:42 +0000 2020",1242838076025524224,-0.0777777777777778,"Mumbai, India"
"1427","Wed Mar 25 15:39:24 +0000 2020",1242838503810973696,0.25,"Haveli, India"
"1428","Wed Mar 25 15:39:34 +0000 2020",1242838543434645504,0.113636363636364,"Jowai, India"
"1429","Wed Mar 25 15:40:20 +0000 2020",1242838735848460288,-0.0972222222222222,"Krishananagar, India"
"1430","Wed Mar 25 15:40:40 +0000 2020",1242838819801403392,0.175,"Noida, India"
"1431","Wed Mar 25 15:40:45 +0000 2020",1242838842962403328,-0.0916666666666667,"Noida, India"
"1432","Wed Mar 25 15:40:49 +0000 2020",1242838858192093184,0.136363636363636,"Lucknow, India"
"1433","Wed Mar 25 15:41:19 +0000 2020",1242838987024162816,0.0875,"Chandigarh, India"
"1434","Wed Mar 25 15:41:38 +0000 2020",1242839065289875456,0.5,"Rewari, India"
"1435","Wed Mar 25 15:41:47 +0000 2020",1242839102463946752,0,"Bengaluru, India"
"1436","Wed Mar 25 15:42:05 +0000 2020",1242839179437858816,-0.125,"Egmore Nungambakkam, India"
"1437","Wed Mar 25 15:42:11 +0000 2020",1242839201025945600,0.5,"Noida, India"
"1438","Wed Mar 25 15:42:48 +0000 2020",1242839358878564352,-0.257142857142857,"Chengalpattu, India"
"1439","Wed Mar 25 15:42:55 +0000 2020",1242839388486340608,0,"Mumbai, India"
"1440","Wed Mar 25 15:43:17 +0000 2020",1242839481146683392,0,"Ulhasnagar, India"
"1441","Wed Mar 25 15:43:42 +0000 2020",1242839582908899328,0,"Jodhpur, India"
"1442","Wed Mar 25 15:44:13 +0000 2020",1242839715272892416,-0.3,"New Delhi, India"
"1443","Wed Mar 25 15:44:20 +0000 2020",1242839742770597888,-0.25,"Raipur, India"
"1444","Wed Mar 25 15:44:48 +0000 2020",1242839860886376448,0,"New Delhi, India"
"1445","Wed Mar 25 15:44:49 +0000 2020",1242839865340743680,-0.21875,"JVTS Gardens, C Block, Chhatarpur Extension"
"1446","Wed Mar 25 15:44:50 +0000 2020",1242839871955152896,0.15,"Madhya Pradesh, India"
"1447","Wed Mar 25 15:44:57 +0000 2020",1242839899243286528,0.6,"Orissa, India"
"1448","Wed Mar 25 15:45:07 +0000 2020",1242839941299580928,-0.5,"Ghaziabad, India"
"1449","Wed Mar 25 15:45:33 +0000 2020",1242840050917871616,0,"Jodhpur, India"
"1450","Wed Mar 25 15:45:39 +0000 2020",1242840075404054528,0.234090909090909,"New Delhi, India"
"1451","Wed Mar 25 15:45:44 +0000 2020",1242840096392396800,0,"Kolkata, India"
"1452","Wed Mar 25 15:46:35 +0000 2020",1242840310356439040,-0.05,"India"
"1453","Wed Mar 25 15:46:41 +0000 2020",1242840333626429440,0.15625,"New Delhi, India"
"1454","Wed Mar 25 15:46:42 +0000 2020",1242840340832256000,0,"New Delhi, India"
"1455","Wed Mar 25 15:46:58 +0000 2020",1242840407697788928,0,"New Delhi, India"
"1456","Wed Mar 25 15:47:34 +0000 2020",1242840559288324096,0,"Udgir, India"
"1457","Wed Mar 25 15:48:19 +0000 2020",1242840744907309056,0,"Karnataka, India"
"1458","Wed Mar 25 15:49:47 +0000 2020",1242841113666478080,0.233333333333333,"Raurkela-Panposh, India"
"1459","Wed Mar 25 15:50:07 +0000 2020",1242841198336729088,-0.0833333333333333,"New Delhi, India"
"1460","Wed Mar 25 15:50:10 +0000 2020",1242841211209220096,0,"Bengaluru South, India"
"1461","Wed Mar 25 15:50:16 +0000 2020",1242841239017250816,0,"Maharashtra, India"
"1462","Wed Mar 25 15:50:30 +0000 2020",1242841295812317184,0.0822727272727273,"Sujangarh"
"1463","Wed Mar 25 15:51:20 +0000 2020",1242841503661281280,0.25,"Mysore, India"
"1464","Wed Mar 25 15:51:39 +0000 2020",1242841583738740736,0,"Karnataka, India"
"1465","Wed Mar 25 15:51:51 +0000 2020",1242841637438418944,0,"Bengaluru, India"
"1466","Wed Mar 25 15:51:53 +0000 2020",1242841642626768896,0.8,"Bengaluru, India"
"1467","Wed Mar 25 15:52:29 +0000 2020",1242841794074869760,1,"Gurgaon, India"
"1468","Wed Mar 25 15:52:33 +0000 2020",1242841809891610624,0.3,"Haryana, India"
"1469","Wed Mar 25 15:52:37 +0000 2020",1242841830422507520,0.0757575757575758,"Gurgaon, India"
"1470","Wed Mar 25 15:53:00 +0000 2020",1242841926811783168,0.225,"New Delhi, India"
"1471","Wed Mar 25 15:53:04 +0000 2020",1242841943614410752,0.275,"New Delhi, India"
