"","time","tweet_id","sentiment_score","location","latitude","longitude","place_rank"
"3271","Thu Mar 26 09:28:24 +0000 2020",1243107523642589184,-0.07,"New Delhi, India",28.6138954,77.2090057,"10"
"3272","Thu Mar 26 09:28:26 +0000 2020",1243107532136009728,0,"New Delhi, India",28.6138954,77.2090057,"10"
"3273","Thu Mar 26 09:29:17 +0000 2020",1243107747500978176,0,"C 9 Vasant Kunj",28.5394017,77.1438959,"25"
"3274","Thu Mar 26 09:29:18 +0000 2020",1243107751519080448,-0.6,"Mysore, India",12.3051828,76.6553609,"16"
"3275","Thu Mar 26 09:29:20 +0000 2020",1243107758175473664,0.1,"Lucknow, India",26.8381,80.9346001,"16"
"3276","Thu Mar 26 09:30:10 +0000 2020",1243107971397279744,1,"Kolkata, India",22.5414185,88.3576912438887,"12"
"3277","Thu Mar 26 09:30:17 +0000 2020",1243108000845328384,0,"Aurangabad, India",19.877263,75.3390241,"16"
"3278","Thu Mar 26 09:31:06 +0000 2020",1243108204718051328,0.5,"Ahmadabad City, India",23.0216238,72.5797068,"16"
"3279","Thu Mar 26 09:31:07 +0000 2020",1243108208098430976,0.5,"Noida, India",28.5707841,77.3271074,"16"
"3280","Thu Mar 26 09:31:26 +0000 2020",1243108289010786304,0.5,"New Delhi, India",28.6138954,77.2090057,"10"
"3281","Thu Mar 26 09:31:36 +0000 2020",1243108330739916800,0,"Baharagora, India",22.317181,86.7525182717943,"12"
"3282","Thu Mar 26 09:31:40 +0000 2020",1243108345369640960,0,"sirsa, India",29.583333,75.083333,"12"
"3283","Thu Mar 26 09:31:41 +0000 2020",1243108350511837184,0,"Hajipur, India",25.7205805,85.2555596140288,"12"
"3284","Thu Mar 26 09:31:41 +0000 2020",1243108351447142400,0,"Ghaziabad, India",28.711241,77.4445372,"10"
"3285","Thu Mar 26 09:32:39 +0000 2020",1243108593701797888,0.0166666666666667,"Bhubaneshwar, India",20.2602964,85.8394521,"16"
"3286","Thu Mar 26 09:33:03 +0000 2020",1243108695896023040,-0.0666666666666667,"Bengaluru, India",12.9791198,77.5912997,"16"
"3287","Thu Mar 26 09:33:07 +0000 2020",1243108712018882560,0.35,"Navi Mumbai, India",19.0308262,73.0198537,"16"
"3288","Thu Mar 26 09:33:54 +0000 2020",1243108911114121216,0,"Agra, India",27.1752554,78.0098161,"16"
"3289","Thu Mar 26 09:34:29 +0000 2020",1243109054760644608,0.4,"Haveli, India",18.51051985,74.0609353177903,"12"
"3290","Thu Mar 26 09:34:44 +0000 2020",1243109119935934464,-0.2,"Kolkata, India",22.5414185,88.3576912438887,"12"
"3291","Thu Mar 26 09:34:53 +0000 2020",1243109158255095808,0.0619047619047619,"Bhubaneshwar, India",20.2602964,85.8394521,"16"
"3292","Thu Mar 26 09:36:04 +0000 2020",1243109453987106816,0,"Karaikkudi, India",10.04451205,78.7433633227108,"12"
"3293","Thu Mar 26 09:36:17 +0000 2020",1243109508311728128,0.75,"Bengaluru South, India",12.9791198,77.5912997,"16"
"3294","Thu Mar 26 09:36:37 +0000 2020",1243109593581899776,0,"Vapi, India",20.3735482,72.9084376,"30"
"3295","Thu Mar 26 09:36:56 +0000 2020",1243109674548789248,0.0291666666666667,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"3296","Thu Mar 26 09:37:10 +0000 2020",1243109733482901504,0,"New Delhi, India",28.6138954,77.2090057,"10"
"3297","Thu Mar 26 09:37:23 +0000 2020",1243109785328734208,0,"Maharashtra, India",18.9068356,75.6741579,"8"
"3298","Thu Mar 26 09:37:24 +0000 2020",1243109788344397824,0.04,"New Delhi, India",28.6138954,77.2090057,"10"
"3299","Thu Mar 26 09:37:27 +0000 2020",1243109803662036992,-0.05,"Ghaziabad, India",28.711241,77.4445372,"10"
"3300","Thu Mar 26 09:37:42 +0000 2020",1243109866010316800,-0.08,"Karnataka, India",14.5203896,75.7223521,"8"
"3301","Thu Mar 26 09:37:42 +0000 2020",1243109867016994816,0.7,"Bahraich, India",27.7336958,81.4773212766106,"10"
"3302","Thu Mar 26 09:38:26 +0000 2020",1243110051629264896,0,"Ludhiana, India",30.9090157,75.851601,"16"
"3303","Thu Mar 26 09:38:28 +0000 2020",1243110057681666048,0,"Ghaziabad, India",28.711241,77.4445372,"10"
"3304","Thu Mar 26 09:38:38 +0000 2020",1243110100639735808,0.377777777777778,"Daskroi, India",22.95840725,72.7185242951541,"12"
"3305","Thu Mar 26 09:38:43 +0000 2020",1243110119673434112,0,"India",22.3511148,78.6677428,"4"
"3307","Thu Mar 26 09:40:57 +0000 2020",1243110685401157632,0,"New Delhi, India",28.6138954,77.2090057,"10"
"3308","Thu Mar 26 09:42:07 +0000 2020",1243110977412853760,0,"Hayathnagar, India",17.3281147,78.6045399,"19"
"3309","Thu Mar 26 09:42:16 +0000 2020",1243111015127977984,-0.3,"Bengaluru South, India",12.9791198,77.5912997,"16"
"3310","Thu Mar 26 09:42:16 +0000 2020",1243111016885448704,0,"Bhopal, India",23.2584857,77.401989,"16"
"3311","Thu Mar 26 09:42:37 +0000 2020",1243111102323421184,0,"Hajipur, India",25.7205805,85.2555596140288,"12"
"3312","Thu Mar 26 09:42:55 +0000 2020",1243111180568154112,0,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"3313","Thu Mar 26 09:43:09 +0000 2020",1243111237157654528,-0.3625,"Cuttack, India",20.4686,85.8792,"16"
"3314","Thu Mar 26 09:43:16 +0000 2020",1243111267654492160,-0.625,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"3315","Thu Mar 26 09:44:27 +0000 2020",1243111562287517696,0.366666666666667,"Mumbai, India",19.0759899,72.8773928,"16"
"3316","Thu Mar 26 09:44:38 +0000 2020",1243111612350902272,0,"Ulhasnagar, India",19.19714465,73.1898684221681,"12"
"3317","Thu Mar 26 09:44:43 +0000 2020",1243111632344985600,0.7125,"Mumbai, India",19.0759899,72.8773928,"16"
"3318","Thu Mar 26 09:44:43 +0000 2020",1243111633456525312,0,"Ghaziabad, India",28.711241,77.4445372,"10"
"3319","Thu Mar 26 09:45:11 +0000 2020",1243111747923263488,0.275,"Navi Mumbai, India",19.0308262,73.0198537,"16"
"3320","Thu Mar 26 09:45:12 +0000 2020",1243111754864844800,0.78,"New Delhi, India",28.6138954,77.2090057,"10"
"3321","Thu Mar 26 09:45:18 +0000 2020",1243111778461954048,0.0916666666666667,"Mumbai, India",19.0759899,72.8773928,"16"
"3322","Thu Mar 26 09:45:31 +0000 2020",1243111832870473728,0.108333333333333,"Mumbai, India",19.0759899,72.8773928,"16"
"3323","Thu Mar 26 09:45:43 +0000 2020",1243111884884037632,0.5,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"3324","Thu Mar 26 09:45:50 +0000 2020",1243111911828246528,0,"Ghaziabad, India",28.711241,77.4445372,"10"
"3325","Thu Mar 26 09:47:47 +0000 2020",1243112404721872896,-0.4,"Veraval, India",20.9057,70.3781,"16"
"3326","Thu Mar 26 09:48:13 +0000 2020",1243112510787469312,0,"Cuttack, India",20.4686,85.8792,"16"
"3327","Thu Mar 26 09:48:25 +0000 2020",1243112564285779968,-0.085,"New Delhi, India",28.6138954,77.2090057,"10"
"3328","Thu Mar 26 09:48:43 +0000 2020",1243112637606461440,-0.125,"Ghaziabad, India",28.711241,77.4445372,"10"
"3329","Thu Mar 26 09:48:47 +0000 2020",1243112654639706112,0.178571428571429,"India",22.3511148,78.6677428,"4"
"3330","Thu Mar 26 09:48:47 +0000 2020",1243112655864373248,3.70074341541719e-17,"Guwahati, India",26.1805978,91.753943,"16"
"3331","Thu Mar 26 09:49:37 +0000 2020",1243112865566879744,0.357142857142857,"Jaipur, India",26.9154576,75.8189817,"16"
"3332","Thu Mar 26 09:50:15 +0000 2020",1243113024224989184,-0.125,"New Delhi, India",28.6138954,77.2090057,"10"
"3333","Thu Mar 26 09:50:37 +0000 2020",1243113117019787264,0.178571428571429,"India",22.3511148,78.6677428,"4"
"3334","Thu Mar 26 09:51:30 +0000 2020",1243113338654961664,9.25185853854297e-18,"Mumbai, India",19.0759899,72.8773928,"16"
"3335","Thu Mar 26 09:52:17 +0000 2020",1243113533681754112,0,"New Delhi, India",28.6138954,77.2090057,"10"
"3336","Thu Mar 26 09:53:17 +0000 2020",1243113788028510208,0,"Gola, India",26.36484145,83.3608973629166,"12"
"3337","Thu Mar 26 09:53:20 +0000 2020",1243113798874984448,0.460185185185185,"Bihar, India",25.6440845,85.906508,"8"
"3338","Thu Mar 26 09:53:26 +0000 2020",1.243113823009e+18,0.625,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"3339","Thu Mar 26 09:53:57 +0000 2020",1243113956828463104,-0.0625,"Nashik, India",20.0112475,73.7902364,"16"
"3340","Thu Mar 26 09:54:23 +0000 2020",1243114062256324608,0.31,"Mumbai, India",19.0759899,72.8773928,"16"
"3341","Thu Mar 26 09:54:33 +0000 2020",1243114104853639168,0,"New Delhi, India",28.6138954,77.2090057,"10"
"3342","Thu Mar 26 09:54:41 +0000 2020",1243114140656234496,0.0791666666666667,"New Delhi, India",28.6138954,77.2090057,"10"
"3343","Thu Mar 26 09:54:58 +0000 2020",1243114210797563904,0,"Danapur, India",25.6358901,85.0474045,"16"
"3344","Thu Mar 26 09:55:38 +0000 2020",1243114380113227776,0,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"3345","Thu Mar 26 09:55:50 +0000 2020",1243114428817526784,0,"Noida, India",28.5707841,77.3271074,"16"
"3346","Thu Mar 26 09:56:14 +0000 2020",1243114529032007680,1,"Gandhinagar, India",23.2232877,72.6492267,"16"
"3347","Thu Mar 26 09:56:20 +0000 2020",1243114555363987456,0,"Mumbai, India",19.0759899,72.8773928,"16"
"3348","Thu Mar 26 09:56:29 +0000 2020",1243114593678798848,0,"Guntur, India",16.2915189,80.4541588,"16"
"3349","Thu Mar 26 09:56:33 +0000 2020",1243114609461981184,0,"New Delhi, India",28.6138954,77.2090057,"10"
"3350","Thu Mar 26 09:56:56 +0000 2020",1243114703993405440,0.2,"New Delhi, India",28.6138954,77.2090057,"10"
"3351","Thu Mar 26 09:57:34 +0000 2020",1243114867076317184,-0.25,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"3352","Thu Mar 26 09:57:48 +0000 2020",1243114925909655552,-0.00555555555555555,"Bhubaneshwar, India",20.2602964,85.8394521,"16"
"3353","Thu Mar 26 09:57:50 +0000 2020",1243114931358248960,0.166666666666667,"Pune, India",18.521428,73.8544541,"12"
"3354","Thu Mar 26 09:58:57 +0000 2020",1243115213726961664,0.35,"Siliguri, India",26.7164127,88.4309916,"16"
"3355","Thu Mar 26 09:58:57 +0000 2020",1243115214431608832,0.413888888888889,"Silchar, India",24.8178611,92.7562207529437,"12"
"3356","Thu Mar 26 09:59:07 +0000 2020",1243115255590309888,0,"Bengaluru South, India",12.9791198,77.5912997,"16"
"3357","Thu Mar 26 09:59:42 +0000 2020",1243115402764234752,0,"Mysore, India",12.3051828,76.6553609,"16"
"3358","Thu Mar 26 09:59:53 +0000 2020",1243115446515064832,-0.122222222222222,"Gwalior, India",26.2037247,78.1573628,"16"
"3359","Thu Mar 26 10:00:25 +0000 2020",1243115582926381056,0.0375,"New Delhi, India",28.6138954,77.2090057,"10"
"3360","Thu Mar 26 10:00:47 +0000 2020",1243115673485795328,0.0791666666666667,"Ulhasnagar, India",19.19714465,73.1898684221681,"12"
"3361","Thu Mar 26 10:01:41 +0000 2020",1243115902276530176,0.5,"Bengaluru, India",12.9791198,77.5912997,"16"
"3362","Thu Mar 26 10:01:46 +0000 2020",1243115920567877632,0.7,"Naini Tal, India",29.3917821,79.455569,"18"
"3363","Thu Mar 26 10:02:19 +0000 2020",1243116059281903616,0,"Chennai, India",13.0836939,80.270186,"16"
"3364","Thu Mar 26 10:02:34 +0000 2020",1243116123265961984,0.7,"Baraut",29.1541477,77.3059535083306,"12"
"3365","Thu Mar 26 10:02:50 +0000 2020",1243116192274845696,0,"Karimnagar, India",18.4346438,79.1322648,"16"
"3366","Thu Mar 26 10:03:07 +0000 2020",1243116262160392192,-0.2,"Panaji, India",15.4989946,73.8282141,"16"
"3367","Thu Mar 26 10:03:10 +0000 2020",1243116275166900224,0.104166666666667,"Bengaluru, India",12.9791198,77.5912997,"16"
"3368","Thu Mar 26 10:03:37 +0000 2020",1243116386861236224,-0.184375,"Greater Noida, India",28.4670734,77.5137649,"16"
"3369","Thu Mar 26 10:04:17 +0000 2020",1243116553744322560,0.7,"Bengaluru South, India",12.9791198,77.5912997,"16"
"3370","Thu Mar 26 10:04:47 +0000 2020",1243116683159572480,0.05,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"3371","Thu Mar 26 10:05:45 +0000 2020",1243116925208506368,0.1225,"Lucknow, India",26.8381,80.9346001,"16"
"3372","Thu Mar 26 10:06:19 +0000 2020",1243117066347065344,-0.25,"Pune, India",18.521428,73.8544541,"12"
"3373","Thu Mar 26 10:06:30 +0000 2020",1243117114090610688,0,"Andhra Pradesh, India",15.9240905,80.1863809,"8"
"3374","Thu Mar 26 10:07:03 +0000 2020",1243117251038810112,0.11,"Lucknow, India",26.8381,80.9346001,"16"
"3376","Thu Mar 26 10:07:25 +0000 2020",1243117344341110784,0.11,"Lucknow, India",26.8381,80.9346001,"16"
"3377","Thu Mar 26 10:07:30 +0000 2020",1243117366591885312,0.6,"Hayathnagar, India",17.3281147,78.6045399,"19"
"3378","Thu Mar 26 10:08:02 +0000 2020",1243117499895271424,-0.21875,"New Delhi, India",28.6138954,77.2090057,"10"
"3379","Thu Mar 26 10:08:35 +0000 2020",1243117638336692224,0.290909090909091,"Mumbai, India",19.0759899,72.8773928,"16"
"3380","Thu Mar 26 10:08:51 +0000 2020",1243117703163871232,0.242424242424242,"Nagpur, India",21.1498134,79.0820556,"12"
"3381","Thu Mar 26 10:09:02 +0000 2020",1243117750777569280,0,"Maharashtra, India",18.9068356,75.6741579,"8"
"3382","Thu Mar 26 10:09:18 +0000 2020",1243117816460394496,0,"Haveli, India",18.51051985,74.0609353177903,"12"
"3383","Thu Mar 26 10:09:24 +0000 2020",1243117844814069760,0,"Mumbai, India",19.0759899,72.8773928,"16"
"3384","Thu Mar 26 10:09:40 +0000 2020",1243117910215675904,0.246666666666667,"Bhubaneshwar, India",20.2602964,85.8394521,"16"
"3385","Thu Mar 26 10:10:02 +0000 2020",1243118002649722880,-0.075,"New Delhi, India",28.6138954,77.2090057,"10"
"3386","Thu Mar 26 10:10:13 +0000 2020",1243118049991032832,-0.25,"Motihari, India",26.66951195,84.9574106248551,"12"
"3387","Thu Mar 26 10:10:16 +0000 2020",1243118063332904960,-0.0935185185185185,"Hayathnagar, India",17.3281147,78.6045399,"19"
"3388","Thu Mar 26 10:10:30 +0000 2020",1243118122145476608,-0.375,"Port Blair, India",11.6645348,92.7390448,"16"
"3389","Thu Mar 26 10:10:45 +0000 2020",1243118182170152960,0.108333333333333,"Lucknow, India",26.8381,80.9346001,"16"
"3390","Thu Mar 26 10:11:00 +0000 2020",1243118246061957120,0,"Haldwani-Kathgodam, India",29.2144604,79.527918,"16"
"3391","Thu Mar 26 10:11:02 +0000 2020",1243118253477519360,-0.108333333333333,"Bengaluru, India",12.9791198,77.5912997,"16"
"3392","Thu Mar 26 10:11:23 +0000 2020",1243118341113270272,-0.3,"Haveli, India",18.51051985,74.0609353177903,"12"
"3393","Thu Mar 26 10:11:26 +0000 2020",1243118355935932416,0,"Mumbai, India",19.0759899,72.8773928,"16"
"3394","Thu Mar 26 10:11:38 +0000 2020",1243118406557036544,0,"Kolkata, India",22.5414185,88.3576912438887,"12"
"3395","Thu Mar 26 10:12:00 +0000 2020",1243118495790813184,0,"Ranchi, India",23.3700354,85.3250132,"16"
"3396","Thu Mar 26 10:12:06 +0000 2020",1243118521569038336,0,"New Delhi, India",28.6138954,77.2090057,"10"
"3397","Thu Mar 26 10:12:19 +0000 2020",1243118577713991680,-0.105,"New Delhi, India",28.6138954,77.2090057,"10"
"3398","Thu Mar 26 10:12:22 +0000 2020",1243118588271005696,0,"Saharanpur, India",29.9880774,77.5081299470512,"10"
"3399","Thu Mar 26 10:12:23 +0000 2020",1243118593828511744,0.2,"Bengaluru South, India",12.9791198,77.5912997,"16"
"3401","Thu Mar 26 10:13:30 +0000 2020",1243118874767159296,0.2,"Indore, India",22.7203616,75.8681996,"16"
"3402","Thu Mar 26 10:13:48 +0000 2020",1243118949627117568,0.1875,"Utnur, India",19.369594,78.7736687,"18"
"3403","Thu Mar 26 10:14:03 +0000 2020",1243119012369883136,0.4,"Ahmadabad City, India",23.0216238,72.5797068,"16"
"3404","Thu Mar 26 10:14:24 +0000 2020",1243119101280751616,-0.0333333333333333,"Rath, India",25.63463955,79.5263869314986,"12"
"3405","Thu Mar 26 10:14:56 +0000 2020",1243119236173557760,0,"Ulhasnagar, India",19.19714465,73.1898684221681,"12"
"3406","Thu Mar 26 10:14:56 +0000 2020",1243119236941099008,0.35,"Haveli, India",18.51051985,74.0609353177903,"12"
"3407","Thu Mar 26 10:15:00 +0000 2020",1243119250983849984,0.166666666666667,"Lucknow, India",26.8381,80.9346001,"16"
"3408","Thu Mar 26 10:15:18 +0000 2020",1243119327890423808,0,"Bhopal, India",23.2584857,77.401989,"16"
"3409","Thu Mar 26 10:16:15 +0000 2020",1243119568383442944,0,"New Delhi, India",28.6138954,77.2090057,"10"
"3410","Thu Mar 26 10:16:41 +0000 2020",1243119675342348288,-0.0583333333333333,"Nagpur, India",21.1498134,79.0820556,"12"
"3411","Thu Mar 26 10:16:50 +0000 2020",1243119715838341120,0.136363636363636,"Maharashtra, India",18.9068356,75.6741579,"8"
"3412","Thu Mar 26 10:16:58 +0000 2020",1243119745991421952,0.227272727272727,"Mysore, India",12.3051828,76.6553609,"16"
"3413","Thu Mar 26 10:17:03 +0000 2020",1243119767524741120,0.2,"Kanpur, India",26.4609135,80.3217588,"16"
"3414","Thu Mar 26 10:17:32 +0000 2020",1243119889922928640,0,"Thane, India",19.1943294,72.9701779,"16"
"3415","Thu Mar 26 10:17:51 +0000 2020",1243119969384058880,0,"Karnataka, India",14.5203896,75.7223521,"8"
"3416","Thu Mar 26 10:18:35 +0000 2020",1243120153858052096,0.5,"Patna, India",25.6093239,85.1235252,"16"
"3417","Thu Mar 26 10:19:06 +0000 2020",1243120284133216256,0,"New Delhi, India",28.6138954,77.2090057,"10"
"3418","Thu Mar 26 10:19:26 +0000 2020",1243120367259934720,0,"Maharashtra, India",18.9068356,75.6741579,"8"
"3419","Thu Mar 26 10:19:34 +0000 2020",1243120403544805376,0.29,"New Delhi, India",28.6138954,77.2090057,"10"
"3420","Thu Mar 26 10:19:38 +0000 2020",1243120420053602304,0,"Andhra Pradesh, India",15.9240905,80.1863809,"8"
"3421","Thu Mar 26 10:19:39 +0000 2020",1243120423753019392,0.1875,"Utnur, India",19.369594,78.7736687,"18"
"3422","Thu Mar 26 10:19:43 +0000 2020",1243120439829737472,0.8,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"3423","Thu Mar 26 10:20:22 +0000 2020",1243120603155947520,0,"Bhopal, India",23.2584857,77.401989,"16"
"3424","Thu Mar 26 10:20:48 +0000 2020",1243120713080270848,0.15,"Lucknow, India",26.8381,80.9346001,"16"
"3425","Thu Mar 26 10:21:00 +0000 2020",1243120761021198336,0,"Greater Noida, India",28.4670734,77.5137649,"16"
"3426","Thu Mar 26 10:21:33 +0000 2020",1243120901681545216,-0.5,"Navi Mumbai, India",19.0308262,73.0198537,"16"
"3427","Thu Mar 26 10:21:35 +0000 2020",1243120908694241280,0.5,"Meerut, India",29.00065255,77.7682287537217,"10"
"3428","Thu Mar 26 10:21:35 +0000 2020",1243120909210263552,0,"Jodhpur, India",26.2967719,73.0351433,"16"
"3429","Thu Mar 26 10:21:43 +0000 2020",1243120943032971264,0.625,"Gaya, India",24.7964355,85.0079563,"16"
"3430","Thu Mar 26 10:21:48 +0000 2020",1243120964876914688,0.136363636363636,"Bhopal, India",23.2584857,77.401989,"16"
"3431","Thu Mar 26 10:21:57 +0000 2020",1243121003024146432,0.5,"India",22.3511148,78.6677428,"4"
"3432","Thu Mar 26 10:22:15 +0000 2020",1243121078492250112,0,"Meerut, India",29.00065255,77.7682287537217,"10"
"3433","Thu Mar 26 10:22:26 +0000 2020",1243121123505528832,0.8,"Anand, India",22.5584995,72.9625629,"16"
"3434","Thu Mar 26 10:22:32 +0000 2020",1243121149099126784,0,"Kalyan Dombivali, India",19.2334875,73.1182464,"16"
"3435","Thu Mar 26 10:23:06 +0000 2020",1243121289591697408,0.7,"Himachal Pradesh, India",31.81676015,77.3493205196886,"8"
"3436","Thu Mar 26 10:23:20 +0000 2020",1243121348504768512,0,"Bhopal, India",23.2584857,77.401989,"16"
"3437","Thu Mar 26 10:23:38 +0000 2020",1243121423385677824,0.136363636363636,"Bhopal, India",23.2584857,77.401989,"16"
"3438","Thu Mar 26 10:23:54 +0000 2020",1243121493099155456,0.8,"Cherthala, India",9.740204,76.3324671554122,"12"
"3439","Thu Mar 26 10:24:07 +0000 2020",1243121547482509312,-0.15,"Nawada, India",24.818124,85.5185562336921,"10"
"3440","Thu Mar 26 10:24:08 +0000 2020",1243121552603770880,0,"Sholinganallur, India",12.9174426,80.2164901823086,"12"
"3441","Thu Mar 26 10:24:45 +0000 2020",1243121705674878976,0.0333333333333333,"Mumbai, India",19.0759899,72.8773928,"16"
"3442","Thu Mar 26 10:25:23 +0000 2020",1243121866107015168,0.333333333333333,"Mumbai, India",19.0759899,72.8773928,"16"
"3443","Thu Mar 26 10:25:29 +0000 2020",1243121888731123712,0,"Navi Mumbai, India",19.0308262,73.0198537,"16"
"3444","Thu Mar 26 10:26:39 +0000 2020",1243122186413469696,0,"Mumbai, India",19.0759899,72.8773928,"16"
"3445","Thu Mar 26 10:27:31 +0000 2020",1243122403242176512,0.425,"New Delhi, India",28.6138954,77.2090057,"10"
"3448","Thu Mar 26 10:28:55 +0000 2020",1243122752929726464,0,"New Delhi, India",28.6138954,77.2090057,"10"
"3449","Thu Mar 26 10:29:04 +0000 2020",1243122791144022016,0.416666666666667,"Sanwer, India",22.9746445,75.8268976,"19"
"3450","Thu Mar 26 10:29:25 +0000 2020",1243122880029683712,0,"Lucknow, India",26.8381,80.9346001,"16"
"3451","Thu Mar 26 10:29:35 +0000 2020",1243122922648109056,0.136363636363636,"Hyderabad, India",17.38878595,78.4610647345315,"10"
"3452","Thu Mar 26 10:29:37 +0000 2020",1243122932424953856,0.233333333333333,"Navi Mumbai, India",19.0308262,73.0198537,"16"
"3453","Thu Mar 26 10:29:59 +0000 2020",1243123023894347776,0,"Nagpur, India",21.1498134,79.0820556,"12"
"3454","Thu Mar 26 10:30:25 +0000 2020",1243123130937171968,0,"Bengaluru South, India",12.9791198,77.5912997,"16"
"3455","Thu Mar 26 10:30:53 +0000 2020",1243123249317179392,0.5,"Shahdol, India",23.3002343,81.364771,"10"
"3456","Thu Mar 26 10:31:04 +0000 2020",1243123297769779200,0.0111111111111111,"Kolkata, India",22.5414185,88.3576912438887,"12"
"3457","Thu Mar 26 10:31:09 +0000 2020",1243123317482983424,0,"Lucknow, India",26.8381,80.9346001,"16"
"3458","Thu Mar 26 10:31:14 +0000 2020",1243123336399310848,-0.125,"Lucknow, India",26.8381,80.9346001,"16"
"3459","Thu Mar 26 10:31:34 +0000 2020",1243123422520946688,0,"New Delhi, India",28.6138954,77.2090057,"10"
"3460","Thu Mar 26 10:31:35 +0000 2020",1243123424488312832,-0.4,"New Delhi, India",28.6138954,77.2090057,"10"
"3461","Thu Mar 26 10:31:41 +0000 2020",1243123450928979968,0.1,"Hubli, India",15.3518378,75.1379848,"16"
"3462","Thu Mar 26 10:32:03 +0000 2020",1243123542561976320,0,"Bhopal, India",23.2584857,77.401989,"16"
"3463","Thu Mar 26 10:32:30 +0000 2020",1243123655342727168,0,"Ghaziabad, India",28.711241,77.4445372,"10"
"3464","Thu Mar 26 10:32:32 +0000 2020",1243123664914206720,0.25,"Mumbai, India",19.0759899,72.8773928,"16"
"3465","Thu Mar 26 10:32:37 +0000 2020",1243123683968708608,0.7,"Madhya Pradesh, India",23.8143419,77.5340719,"8"
"3466","Thu Mar 26 10:32:48 +0000 2020",1243123730412220416,0,"Lucknow, India",26.8381,80.9346001,"16"
"3467","Thu Mar 26 10:33:07 +0000 2020",1243123810800242688,0,"Proddatur, India",14.7522659,78.5485518026942,"12"
"3468","Thu Mar 26 10:33:14 +0000 2020",1243123840663748608,0,"Kolkata, India",22.5414185,88.3576912438887,"12"
"3469","Thu Mar 26 10:33:40 +0000 2020",1243123949757542400,-0.111111111111111,"Pune, India",18.521428,73.8544541,"12"
"3470","Thu Mar 26 10:34:09 +0000 2020",1243124073174929408,-0.194444444444444,"Bengaluru South, India",12.9791198,77.5912997,"16"
"3471","Thu Mar 26 10:34:15 +0000 2020",1243124098990923776,-0.18125,"Mumbai, India",19.0759899,72.8773928,"16"
"3472","Thu Mar 26 10:34:25 +0000 2020",1243124138438307840,-0.125,"Lucknow, India",26.8381,80.9346001,"16"
"3473","Thu Mar 26 10:34:51 +0000 2020",1243124249209925632,0,"Orissa, India",20.5431241,84.6897321,"8"
"3474","Thu Mar 26 10:35:14 +0000 2020",1243124344533831680,0,"Rajasthan, India",26.8105777,73.7684549,"8"
"3475","Thu Mar 26 10:36:43 +0000 2020",1243124718107942912,0,"Maharashtra, India",18.9068356,75.6741579,"8"
"3476","Thu Mar 26 10:36:51 +0000 2020",1243124750974509056,0.46875,"Orissa, India",20.5431241,84.6897321,"8"
"3477","Thu Mar 26 10:37:10 +0000 2020",1243124832864067584,0.02,"New Delhi, India",28.6138954,77.2090057,"10"
"3478","Thu Mar 26 10:37:28 +0000 2020",1243124905824014336,-0.111111111111111,"Pune, India",18.521428,73.8544541,"12"
"3479","Thu Mar 26 10:37:35 +0000 2020",1243124936052338688,0,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"3480","Thu Mar 26 10:37:42 +0000 2020",1243124963680219136,-0.125,"Lucknow, India",26.8381,80.9346001,"16"
"3481","Thu Mar 26 10:37:46 +0000 2020",1243124982663663616,-0.233333333333333,"India",22.3511148,78.6677428,"4"
"3482","Thu Mar 26 10:38:18 +0000 2020",1243125117544103936,0.375,"New Delhi, India",28.6138954,77.2090057,"10"
"3483","Thu Mar 26 10:38:18 +0000 2020",1243125117778923520,0,"Kolkata, India",22.5414185,88.3576912438887,"12"
"3484","Thu Mar 26 10:38:35 +0000 2020",1243125186938847232,0,"Mumbai, India",19.0759899,72.8773928,"16"
"3486","Thu Mar 26 10:39:04 +0000 2020",1243125307282010112,0.214285714285714,"Gumia, India",23.7978518,85.7564702953705,"12"
"3487","Thu Mar 26 10:39:11 +0000 2020",1243125337896226816,0.8,"karimnagar",18.4346438,79.1322648,"16"
"3488","Thu Mar 26 10:39:21 +0000 2020",1243125379784757248,0,"Faridabad, India",28.4029786,77.3103837,"16"
"3489","Thu Mar 26 10:39:30 +0000 2020",1243125418896396288,0.141666666666667,"Hayathnagar, India",17.3281147,78.6045399,"19"
"3490","Thu Mar 26 10:39:39 +0000 2020",1243125455059685376,-0.125,"Lucknow, India",26.8381,80.9346001,"16"
"3491","Thu Mar 26 10:39:42 +0000 2020",1243125466627620864,0.0666666666666667,"Bhubaneshwar, India",20.2602964,85.8394521,"16"
"3492","Thu Mar 26 10:39:54 +0000 2020",1243125517156401152,0.4,"Hisar, India",29.168807,75.7461103,"12"
"3493","Thu Mar 26 10:40:13 +0000 2020",1243125599549280256,0,"New Delhi, India",28.6138954,77.2090057,"10"
"3494","Thu Mar 26 10:40:16 +0000 2020",1243125612304203776,-0.155555555555556,"Anantapur, India",14.6546235,77.5562598422456,"12"
