"","time","tweet_id","sentiment_score","location","latitude","longitude","place_rank"
"3763","Tue May 19 08:00:58 +0000 2020",1262654466240557056,0,"Bengaluru, India",28.6138954,77.2090057,"10"
"3764","Tue May 19 08:01:17 +0000 2020",1262654547882840064,0.333333333333333,"Jodhpur, India",28.38886085,77.9747977259812,"10"
"3765","Tue May 19 08:01:18 +0000 2020",1262654551909261312,0.2,"New Delhi, India",28.6138954,77.2090057,"10"
"3766","Tue May 19 08:01:50 +0000 2020",1262654684206116864,0.6,"Motala, India",28.6138954,77.2090057,"10"
"3767","Tue May 19 08:01:55 +0000 2020",1262654705022439424,0,"Rajasthan, India",28.6138954,77.2090057,"10"
"3769","Tue May 19 08:02:55 +0000 2020",1262654956542160896,-0.1,"Lucknow, India",19.0759899,72.8773928,"16"
"3770","Tue May 19 08:04:07 +0000 2020",1262655260776161280,-0.1875,"New Delhi, India",12.9791198,77.5912997,"16"
"3771","Tue May 19 08:04:16 +0000 2020",1262655298159865856,-0.5,"Chengalpattu, India",28.6138954,77.2090057,"10"
"3772","Tue May 19 08:04:22 +0000 2020",1262655320649691136,0.425,"Bengaluru, India",12.9791198,77.5912997,"16"
"3773","Tue May 19 08:05:10 +0000 2020",1262655523532361728,0.2,"Bengaluru South, India",15.4540505,75.0066516,"16"
"3774","Tue May 19 08:05:35 +0000 2020",1262655629652418560,-0.130089962121212,"Guwahati, India",28.6138954,77.2090057,"10"
"3775","Tue May 19 08:05:40 +0000 2020",1262655647641935872,0,"Maharashtra, India",25.6093239,85.1235252,"16"
"3776","Tue May 19 08:05:44 +0000 2020",1262655667862552576,0,"Madhira, India",28.6517178,77.2219388,"16"
"3777","Tue May 19 08:05:46 +0000 2020",1262655675018215424,0.0828571428571429,"Maharashtra, India",28.5707841,77.3271074,"16"
"3778","Tue May 19 08:06:00 +0000 2020",1262655732400353280,-0.175,"Navi Mumbai, India",19.0759899,72.8773928,"16"
"3779","Tue May 19 08:06:15 +0000 2020",1262655797835689984,-0.14,"Bengaluru, India",19.0759899,72.8773928,"16"
"3780","Tue May 19 08:06:53 +0000 2020",1262655957357617152,0.0151515151515152,"Bengaluru South, India",19.19714465,73.1898684221681,"12"
"3781","Tue May 19 08:07:04 +0000 2020",1262656002211475456,0.1,"Bengaluru, India",28.6138954,77.2090057,"10"
"3782","Tue May 19 08:07:32 +0000 2020",1262656117252878336,0,"New Delhi, India",28.5707841,77.3271074,"16"
"3783","Tue May 19 08:08:27 +0000 2020",1262656348547776512,0,"Patiyali, India",27.87698975,78.1372902760099,"10"
"3784","Tue May 19 08:08:29 +0000 2020",1262656359146848256,0.65,"Gujarat, India",19.0759899,72.8773928,"16"
"3785","Tue May 19 08:08:51 +0000 2020",1262656452222578688,-0.5,"Raichur, India",20.2602964,85.8394521,"16"
"3786","Tue May 19 08:08:54 +0000 2020",1262656465157881856,0,"Orissa, India",19.0759899,72.8773928,"16"
"3788","Tue May 19 08:09:34 +0000 2020",1262656631801737216,0,"Bengaluru, India",19.0759899,72.8773928,"16"
"3789","Tue May 19 08:10:47 +0000 2020",1262656938984136704,0,"Navi Mumbai, India",28.42826235,77.0027001465775,"12"
"3790","Tue May 19 08:11:07 +0000 2020",1262657021762920448,-0.1875,"Mumbai, India",28.6138954,77.2090057,"10"
"3791","Tue May 19 08:12:11 +0000 2020",1262657289552617472,0,"Panvel, India",28.42826235,77.0027001465775,"12"
"3792","Tue May 19 08:12:38 +0000 2020",1262657403826270208,0.356666666666667,"Bengaluru, India",25.28669805,87.1322535511115,"10"
"3793","Tue May 19 08:13:14 +0000 2020",1262657552300433408,0,"Egmore Nungambakkam, India",19.0759899,72.8773928,"16"
"3794","Tue May 19 08:13:38 +0000 2020",1262657654742269952,0.5,"Nagpur, India",12.9791198,77.5912997,"16"
"3795","Tue May 19 08:15:17 +0000 2020",1262658070607540224,1.85037170770859e-17,"Jorhat, India",22.3511148,78.6677428,"4"
"3796","Tue May 19 08:16:26 +0000 2020",1262658359188226048,0,"Yamunanagar, India",16.083333,77.166667,"12"
"3797","Tue May 19 08:16:44 +0000 2020",1262658433926430720,0.3,"Thangal Lake Park",19.0759899,72.8773928,"16"
"3799","Tue May 19 08:17:29 +0000 2020",1262658622900727808,0.1875,"Mumbai, India",12.9791198,77.5912997,"16"
"3800","Tue May 19 08:18:42 +0000 2020",1262658929374314496,0,"Guwahati, India",28.6138954,77.2090057,"10"
"3801","Tue May 19 08:19:19 +0000 2020",1262659082562895872,0.35,"Gwalior, India",22.6895073,72.8715199,"16"
"3802","Tue May 19 08:19:56 +0000 2020",1262659240558161920,0,"Thane, India",28.6138954,77.2090057,"10"
"3803","Tue May 19 08:20:17 +0000 2020",1262659326881087488,0.2,"Ahmadabad City, India",28.6138954,77.2090057,"10"
"3804","Tue May 19 08:20:21 +0000 2020",1262659344065167360,0,"Raichur, India",26.8381,80.9346001,"16"
"3805","Tue May 19 08:21:30 +0000 2020",1262659632104984576,-1,"Mumbai, India",12.9791198,77.5912997,"16"
"3806","Tue May 19 08:21:38 +0000 2020",1262659667714547712,0.4,"Mumbai, India",19.0759899,72.8773928,"16"
"3807","Tue May 19 08:21:44 +0000 2020",1262659691747913728,0.05,"Kolkata, India",22.5414185,88.3576912438887,"12"
"3808","Tue May 19 08:21:46 +0000 2020",1262659700912541696,-0.166666666666667,"Bilaspur, India",17.3281147,78.6045399,"19"
"3809","Tue May 19 08:22:41 +0000 2020",1262659930340962304,-0.175,"Karanja, India",28.6138954,77.2090057,"10"
"3810","Tue May 19 08:23:03 +0000 2020",1262660023068622848,0.25,"Nagda, India",26.1439582,83.4877216538796,"12"
"3811","Tue May 19 08:23:03 +0000 2020",1262660025031540736,0.45,"Lucknow, India",28.6138954,77.2090057,"10"
"3812","Tue May 19 08:23:21 +0000 2020",1262660101724188672,0,"Bengaluru, India",11.1160667,77.0430875,"30"
"3813","Tue May 19 08:25:34 +0000 2020",1262660656660168704,0.148181818181818,"Cuttack, India",12.9791198,77.5912997,"16"
"3815","Tue May 19 08:25:39 +0000 2020",1262660677996404736,-0.09375,"Bengaluru South, India",28.6138954,77.2090057,"10"
"3816","Tue May 19 08:26:56 +0000 2020",1262661001377230848,0,"Faridabad, India",13.0836939,80.270186,"16"
"3817","Tue May 19 08:26:57 +0000 2020",1262661005290553344,-0.125,"Mumbai, India",19.0759899,72.8773928,"16"
"3818","Tue May 19 08:26:58 +0000 2020",1262661010202255360,0.5,"Kolkata, India",28.6138954,77.2090057,"10"
"3819","Tue May 19 08:27:07 +0000 2020",1262661046877081600,0,"New Delhi, India",12.9791198,77.5912997,"16"
"3820","Tue May 19 08:27:13 +0000 2020",1262661073968279552,0.25,"Bidhan Nagar, India",12.3051828,76.6553609,"16"
"3821","Tue May 19 08:27:36 +0000 2020",1262661168713404416,0,"Kolkata, India",12.9791198,77.5912997,"16"
"3822","Tue May 19 08:27:45 +0000 2020",1262661205325316096,-0.4,"Greater Noida, India",28.4670734,77.5137649,"16"
"3823","Tue May 19 08:28:37 +0000 2020",1262661425488691200,0.0424242424242424,"Mumbai, India",23.1608938,79.9497702,"16"
"3824","Tue May 19 08:28:40 +0000 2020",1262661439426347008,0,"Rajkot, India",19.0759899,72.8773928,"16"
"3825","Tue May 19 08:29:12 +0000 2020",1262661571492405248,0.25,"Uttar Pradesh, India",12.9791198,77.5912997,"16"
"3826","Tue May 19 08:29:46 +0000 2020",1262661716103401472,-0.235,"Noida, India",19.0759899,72.8773928,"16"
"3827","Tue May 19 08:29:48 +0000 2020",1262661720805216256,0.0287878787878788,"Silapathar",22.8015194,86.2029579,"16"
"3828","Tue May 19 08:30:24 +0000 2020",1262661875570888704,0.164583333333333,"Gurgaon, India",23.02969935,72.4655786835487,"19"
"3829","Tue May 19 08:30:44 +0000 2020",1262661957812813824,0,"Tezpur Rural, India",22.3511148,78.6677428,"4"
"3830","Tue May 19 08:31:29 +0000 2020",1262662146157973504,0.7,"Rajasthan, India",22.5414185,88.3576912438887,"12"
"3831","Tue May 19 08:31:56 +0000 2020",1262662259970437120,-0.0625,"Rajasthan, India",23.0216238,72.5797068,"16"
"3832","Tue May 19 08:31:58 +0000 2020",1262662266123546624,0.1125,"Ghaziabad, India",27.1303344,80.859666,"8"
"3833","Tue May 19 08:32:25 +0000 2020",1262662382326812672,0,"Rajendra Nagar, India",25.6440845,85.906508,"8"
"3834","Tue May 19 08:33:08 +0000 2020",1262662560970489856,0.1,"Gurgaon, India",17.0050454,81.7804732,"16"
"3835","Tue May 19 08:33:29 +0000 2020",1262662647889252352,-0.116666666666667,"Sanganer, India",19.0759899,72.8773928,"16"
"3836","Tue May 19 08:33:37 +0000 2020",1262662683041714176,0.1575,"Jatani, Orissa",25.6440845,85.906508,"8"
"3837","Tue May 19 08:33:56 +0000 2020",1262662761890361344,0.6,"Junagad, India",15.8572666,74.5069343,"16"
"3838","Tue May 19 08:33:58 +0000 2020",1262662770287239168,0,"Mumbai, India",26.8381,80.9346001,"16"
"3839","Tue May 19 08:34:52 +0000 2020",1262662999367716864,-0.166666666666667,"India",27.1303344,80.859666,"8"
"3840","Tue May 19 08:34:56 +0000 2020",1262663014433673216,-0.0666666666666667,"Gurgaon, India",28.5707841,77.3271074,"16"
"3841","Tue May 19 08:35:20 +0000 2020",1262663114991910912,0.330519480519481,"Indore, India",12.9791198,77.5912997,"16"
"3842","Tue May 19 08:35:22 +0000 2020",1262663122214457344,0,"New Delhi, India",26.8381,80.9346001,"16"
"3843","Tue May 19 08:36:28 +0000 2020",1262663400875794432,0.136363636363636,"Mumbai, India",12.9791198,77.5912997,"16"
"3844","Tue May 19 08:37:02 +0000 2020",1262663541926092800,0.328571428571429,"Lucknow, India",28.6138954,77.2090057,"10"
"3845","Tue May 19 08:37:03 +0000 2020",1262663548628426752,0.5,"Mylapore Tiruvallike, India",19.0759899,72.8773928,"16"
"3846","Tue May 19 08:38:13 +0000 2020",1262663839772028928,0.285714285714286,"New Delhi, India",26.60093175,94.3386240921694,"12"
"3847","Tue May 19 08:38:18 +0000 2020",1262663863008464896,-0.125,"Panvel, India",23.0216238,72.5797068,"16"
"3848","Tue May 19 08:38:22 +0000 2020",1262663880070688768,0,"Bhuj, India",31.81676015,77.3493205196886,"8"
"3850","Tue May 19 08:38:41 +0000 2020",1262663958466420736,0,"Bhuj, India",28.42826235,77.0027001465775,"12"
"3851","Tue May 19 08:39:10 +0000 2020",1262664080461950976,0,"Mylapore Tiruvallike, India",19.0759899,72.8773928,"16"
"3852","Tue May 19 08:39:16 +0000 2020",1262664106932424704,1,"Pune, India",23.0216238,72.5797068,"16"
"3853","Tue May 19 08:39:29 +0000 2020",1262664158534864896,0.2,"Mumbai, India",28.6138954,77.2090057,"10"
"3854","Tue May 19 08:39:53 +0000 2020",1262664261626728448,0.285714285714286,"Guwahati, India",28.6138954,77.2090057,"10"
"3855","Tue May 19 08:40:18 +0000 2020",1262664366928785408,0,"Varanasi, India",21.02883105,75.366230199821,"12"
"3856","Tue May 19 08:40:28 +0000 2020",1262664406309244928,0.5,"Mumbai, India",30.17911535,75.0471015631263,"10"
"3857","Tue May 19 08:40:57 +0000 2020",1262664529558638592,0.125,"Kerala, India",25.6093239,85.1235252,"16"
"3858","Tue May 19 08:41:06 +0000 2020",1262664568159055872,0,"Salem, India",28.6138954,77.2090057,"10"
"3859","Tue May 19 08:41:10 +0000 2020",1262664582855827456,0,"Mandvi, India",26.8105777,73.7684549,"8"
"3860","Tue May 19 08:41:45 +0000 2020",1262664728364474368,0.25,"Chandigarh, India",12.9174426,80.2164901823086,"12"
"3861","Tue May 19 08:41:50 +0000 2020",1262664752830038016,0,"Chikmagalur, India",27.23935865,82.3945450919436,"12"
"3862","Tue May 19 08:42:43 +0000 2020",1262664972359929856,0,"Maharashtra, India",17.38878595,78.4610647345315,"10"
"3863","Tue May 19 08:42:46 +0000 2020",1262664985550876672,0.212121212121212,"Bengaluru, India",12.9791198,77.5912997,"16"
"3864","Tue May 19 08:43:05 +0000 2020",1262665067348111360,0.0916666666666667,"Noida, India",26.2967719,73.0351433,"16"
"3865","Tue May 19 08:43:10 +0000 2020",1262665085274603520,0,"New Delhi | ?? ??????",28.6138954,77.2090057,"10"
"3866","Tue May 19 08:43:27 +0000 2020",1262665159178203136,0.0916666666666667,"Noida, India",20.68614105,76.1475729555696,"12"
"3867","Tue May 19 08:44:03 +0000 2020",1262665308311093248,0,"Jabalpur, India",26.8105777,73.7684549,"8"
"3868","Tue May 19 08:44:14 +0000 2020",1262665356742516736,0,"Jamshedpur, India",28.6138954,77.2090057,"10"
"3869","Tue May 19 08:44:24 +0000 2020",1262665398970806272,0,"Chandigarh, India",26.8381,80.9346001,"16"
"3870","Tue May 19 08:44:30 +0000 2020",1262665422530211840,0.525,"New Delhi, India",28.6138954,77.2090057,"10"
"3871","Tue May 19 08:44:31 +0000 2020",1262665425344557056,0.46875,"New Delhi, India",12.6840886,79.9836371,"18"
"3872","Tue May 19 08:44:32 +0000 2020",1262665429022990336,0.0816666666666667,"New Delhi, India",12.9791198,77.5912997,"16"
"3873","Tue May 19 08:45:16 +0000 2020",1262665617103974400,0.45,"Chandigarh, India",12.9791198,77.5912997,"16"
"3874","Tue May 19 08:46:43 +0000 2020",1262665981593346048,0.125,"Sangrur, India",26.1805978,91.753943,"16"
"3875","Tue May 19 08:46:53 +0000 2020",1262666021812367360,0,"New Delhi, India",18.9068356,75.6741579,"8"
"3876","Tue May 19 08:46:58 +0000 2020",1262666041957789696,0.6,"Thasra, India",16.9229121,80.3644433,"19"
"3877","Tue May 19 08:47:07 +0000 2020",1262666081195356160,0,"Kawardha, India",18.9068356,75.6741579,"8"
"3878","Tue May 19 08:47:57 +0000 2020",1262666290763689984,0.390625,"Panvel, India",19.0308262,73.0198537,"16"
"3879","Tue May 19 08:48:05 +0000 2020",1262666324154736640,-0.1875,"New Delhi, India",12.9791198,77.5912997,"16"
"3880","Tue May 19 08:48:08 +0000 2020",1262666334825037824,0.125,"Sangrur, India",12.9791198,77.5912997,"16"
"3881","Tue May 19 08:48:08 +0000 2020",1262666334946701312,0.05,"Alipurduar, India",12.9791198,77.5912997,"16"
"3882","Tue May 19 08:48:58 +0000 2020",1262666547731955712,0.10625,"Perambur Purasavakam, India",28.6138954,77.2090057,"10"
"3883","Tue May 19 08:49:00 +0000 2020",1262666554304540672,0,"Daskroi, India",27.71558705,79.0060520181527,"12"
"3884","Tue May 19 08:49:22 +0000 2020",1262666645069197312,0,"Baleshwar, India",22.3850008,71.7452633,"8"
"3885","Tue May 19 08:49:22 +0000 2020",1262666646935789568,0.25,"Mumbai, India",16.083333,77.166667,"12"
"3886","Tue May 19 08:49:28 +0000 2020",1262666671648575488,0.0840909090909091,"Mumbai, India",20.5431241,84.6897321,"8"
"3887","Tue May 19 08:49:44 +0000 2020",1262666737469624320,0.243181818181818,"Shillong, India",13.07230965,80.2513380999225,"30"
"3888","Tue May 19 08:49:56 +0000 2020",1262666788631805952,0.227272727272727,"New Delhi, India",12.9791198,77.5912997,"16"
"3889","Tue May 19 08:49:58 +0000 2020",1262666796114436096,-0.4,"Sanand, India",19.0308262,73.0198537,"16"
"3890","Tue May 19 08:50:04 +0000 2020",1262666821229920256,0.325,"Ulhasnagar, India",19.0759899,72.8773928,"16"
"3891","Tue May 19 08:50:19 +0000 2020",1262666884832301056,0,"Mumbai, India",18.96558885,73.1028813058249,"12"
"3892","Tue May 19 08:50:29 +0000 2020",1262666928214159360,0.5,"Krishananagar, India",12.9791198,77.5912997,"16"
"3893","Tue May 19 08:50:58 +0000 2020",1262667048020254720,0.1875,"Mizoram, India",13.07230965,80.2513380999225,"30"
"3894","Tue May 19 08:51:25 +0000 2020",1262667161761447936,-0.6,"Cuttack, India",21.1498134,79.0820556,"12"
"3895","Tue May 19 08:51:34 +0000 2020",1262667202521686016,0,"Dehradun, India",26.7577925,94.2079645,"16"
"3896","Tue May 19 08:52:23 +0000 2020",1262667406104842240,0.35,"Jamnagar Reliance Greens, India",30.2112003,77.2863897236089,"10"
"3897","Tue May 19 08:52:58 +0000 2020",1262667551848509440,0.125,"Kanpur, India",12.9658761,79.1664946,"30"
"3898","Tue May 19 08:53:55 +0000 2020",1262667793490739200,0.266666666666667,"Maharashtra, India",25.9801716,84.5593639487127,"12"
"3899","Tue May 19 08:54:02 +0000 2020",1262667821420441600,0,"Cuddapah, India",19.0759899,72.8773928,"16"
"3900","Tue May 19 08:54:25 +0000 2020",1262667919458099200,0.6,"Gauribidanur, India",26.1805978,91.753943,"16"
"3901","Tue May 19 08:54:35 +0000 2020",1262667959589191680,0.6,"Vishakhapatnam, India",26.2037247,78.1573628,"16"
"3902","Tue May 19 08:55:01 +0000 2020",1262668069798678528,0,"Kolkata, India",19.1943294,72.9701779,"16"
"3903","Tue May 19 08:55:09 +0000 2020",1262668102891905024,0,"Kerala, India",23.0216238,72.5797068,"16"
"3904","Tue May 19 08:55:54 +0000 2020",1262668289148215296,-0.1,"Bardes, India",16.083333,77.166667,"12"
"3905","Tue May 19 08:55:54 +0000 2020",1262668292092641280,-0.35,"Bardes, India",19.0759899,72.8773928,"16"
"3906","Tue May 19 08:55:58 +0000 2020",1262668309440299008,0.8,"Chandigarh, India",19.0759899,72.8773928,"16"
"3907","Tue May 19 08:56:10 +0000 2020",1262668359541288960,0,"Allahabad, India",22.5414185,88.3576912438887,"12"
"3908","Tue May 19 08:56:24 +0000 2020",1262668418206982144,0,"Hyderabad, India",22.383333,82.133333,"12"
"3909","Tue May 19 08:56:52 +0000 2020",1262668534724751360,-0.140625,"Vishakhapatnam, India",20.5617728,77.4933079792501,"12"
"3910","Tue May 19 08:57:40 +0000 2020",1262668735824818176,-0.7,"Bengaluru South, India",23.58754805,75.675679126765,"10"
"3911","Tue May 19 08:57:47 +0000 2020",1262668765218684928,-0.2,"Kalyan Dombivali, India",26.8381,80.9346001,"16"
"3912","Tue May 19 08:57:54 +0000 2020",1262668795937611776,-0.085,"Bijnor, India",12.9791198,77.5912997,"16"
"3913","Tue May 19 08:58:00 +0000 2020",1262668819291451392,-0.0375,"Jaipur, India",20.4686,85.8792,"16"
"3914","Tue May 19 08:58:14 +0000 2020",1262668877185470464,-0.2,"New Delhi, India",12.9791198,77.5912997,"16"
"3915","Tue May 19 08:58:15 +0000 2020",1262668883904860160,0,"Bengaluru South, India",12.9791198,77.5912997,"16"
"3916","Tue May 19 08:58:34 +0000 2020",1262668961402851328,-0.00833333333333334,"Mylapore Tiruvallike, India",28.4029786,77.3103837,"16"
"3917","Tue May 19 08:58:34 +0000 2020",1262668964234231808,0.675,"New Delhi, India",19.0759899,72.8773928,"16"
"3918","Tue May 19 08:58:35 +0000 2020",1262668964942868480,0.35,"Bardes, India",22.5414185,88.3576912438887,"12"
"3919","Tue May 19 08:58:46 +0000 2020",1262669013701718016,0.129166666666667,"Sholinganallur, India",28.6138954,77.2090057,"10"
"3920","Tue May 19 08:59:10 +0000 2020",1262669114537119744,-0.1875,"Kalol Ahemadabad, India",22.5912601,88.3909641,"30"
"3921","Tue May 19 08:59:44 +0000 2020",1262669255868375040,0,"Cuttack, India",22.5414185,88.3576912438887,"12"
"3922","Tue May 19 09:00:19 +0000 2020",1262669401754488832,-0.1953125,"Anekal Bangaluru, India",28.4670734,77.5137649,"16"
"3923","Tue May 19 09:00:57 +0000 2020",1262669560899080192,0.24,"Indore, India",19.0759899,72.8773928,"16"
"3924","Tue May 19 09:00:58 +0000 2020",1262669564141137920,0.227272727272727,"Bhubaneshwar, India",22.3051991,70.8028335,"16"
"3925","Tue May 19 09:01:16 +0000 2020",1262669641907703808,0,"Allahabad, India",27.1303344,80.859666,"8"
"3926","Tue May 19 09:01:27 +0000 2020",1262669689177673728,0.22,"Ahmadabad City, India",28.5707841,77.3271074,"16"
"3927","Tue May 19 09:01:53 +0000 2020",1262669798359564288,0.210416666666667,"Surat Municipal Corp",27.5893833,94.7255857,"18"
"3928","Tue May 19 09:02:34 +0000 2020",1.262669970154e+18,0,"Mumbai, India",28.42826235,77.0027001465775,"12"
"3929","Tue May 19 09:03:18 +0000 2020",1262670153889832960,0.1,"Mumbai, India",26.6229928,92.7976082,"18"
"3930","Tue May 19 09:03:52 +0000 2020",1262670295007100928,0,"Jaipur, India",26.8105777,73.7684549,"8"
"3931","Tue May 19 09:03:55 +0000 2020",1.262670307657e+18,0,"Ranchi, India",26.8105777,73.7684549,"8"
"3932","Tue May 19 09:04:04 +0000 2020",1262670348010639360,0.85,"New Delhi, India",28.711241,77.4445372,"10"
"3933","Tue May 19 09:04:08 +0000 2020",1262670363827122176,-0.75,"Madurai South, India",25.6030053,85.1623397,"30"
"3934","Tue May 19 09:04:19 +0000 2020",1262670410874712064,-0.2,"Bengaluru, India",28.42826235,77.0027001465775,"12"
"3935","Tue May 19 09:04:22 +0000 2020",1262670421561937920,0.1,"Mumbai, India",25.373848,74.6680641,"19"
"3936","Tue May 19 09:04:40 +0000 2020",1262670497063432192,-0.05,"Mumbai, India",20.17822305,85.7093015700898,"12"
"3938","Tue May 19 09:05:48 +0000 2020",1262670781823299584,0,"Rampur, India",19.0759899,72.8773928,"16"
"3939","Tue May 19 09:05:55 +0000 2020",1262670812508590080,-0.5,"Raichur, India",22.3511148,78.6677428,"4"
"3940","Tue May 19 09:06:46 +0000 2020",1262671023880585216,0.5,"New Delhi, India",28.42826235,77.0027001465775,"12"
"3941","Tue May 19 09:06:54 +0000 2020",1262671059607830528,-0.0204365079365079,"Mumbai, India",22.7203616,75.8681996,"16"
"3942","Tue May 19 09:07:03 +0000 2020",1262671096924344320,0.46,"New Delhi, India",28.6138954,77.2090057,"10"
"3943","Tue May 19 09:07:11 +0000 2020",1262671131569344512,0.284090909090909,"Raichur, India",19.0759899,72.8773928,"16"
"3944","Tue May 19 09:07:33 +0000 2020",1262671221478420480,0.00284391534391534,"Bhubaneshwar, India",26.8381,80.9346001,"16"
"3946","Tue May 19 09:07:47 +0000 2020",1262671283075969024,0.191666666666667,"Dugri, Ludhiana",28.6138954,77.2090057,"10"
"3947","Tue May 19 09:07:52 +0000 2020",1262671301337989120,0.2625,"Ambala, India",18.96558885,73.1028813058249,"12"
"3948","Tue May 19 09:08:02 +0000 2020",1262671344015044608,-0.05,"Virar Railway Station",23.2472446,69.668339,"16"
"3949","Tue May 19 09:08:09 +0000 2020",1262671374050455552,0,"New Delhi, India",12.9791198,77.5912997,"16"
"3950","Tue May 19 09:08:28 +0000 2020",1262671452412604416,0,"Noida, India",23.2472446,69.668339,"16"
"3952","Tue May 19 09:09:03 +0000 2020",1262671601532715008,0.0148148148148148,"Madhya Pradesh, India",18.521428,73.8544541,"12"
"3953","Tue May 19 09:09:22 +0000 2020",1262671678653394944,-0.05,"New Delhi, India",19.0759899,72.8773928,"16"
"3954","Tue May 19 09:10:49 +0000 2020",1262672043750785024,0.0916666666666667,"Noida, India",26.1805978,91.753943,"16"
"3955","Tue May 19 09:11:25 +0000 2020",1262672194942889984,0.6,"Haora, India",25.3356491,83.0076292,"16"
"3956","Tue May 19 09:11:27 +0000 2020",1262672206162571264,-0.0333333333333333,"Chengalpattu, India",19.0759899,72.8773928,"16"
"3957","Tue May 19 09:11:32 +0000 2020",1262672223468507136,0.116666666666667,"Mylapore Tiruvallike, India",10.3528744,76.5120396,"8"
"3958","Tue May 19 09:12:20 +0000 2020",1262672428314046464,-0.09375,"Mumbai, India",11.6612012,78.1602498,"16"
"3959","Tue May 19 09:12:29 +0000 2020",1262672462589726720,0,"Indore, India",21.254926,73.3046407,"18"
"3960","Tue May 19 09:12:56 +0000 2020",1262672575924064256,0,"Mumbai, India",30.7334421,76.7797143,"16"
"3961","Tue May 19 09:12:59 +0000 2020",1262672589362622464,0.1,"Gorai 2, Borivali West,Mumbai,Maharastra",13.318014,75.7738743,"16"
"3962","Tue May 19 09:13:23 +0000 2020",1262672692961873920,-0.00833333333333333,"Purba Muzaffarpur, India",18.9068356,75.6741579,"8"
"3963","Tue May 19 09:14:27 +0000 2020",1262672958717190144,0.05,"Mumbai, India",12.9791198,77.5912997,"16"
"3964","Tue May 19 09:14:31 +0000 2020",1262672978078085120,0.38,"Sangrur, India",28.5707841,77.3271074,"16"
"3965","Tue May 19 09:14:44 +0000 2020",1262673028732686336,0.416666666666667,"Gurgaon, India",28.6138954,77.2090057,"10"
"3966","Tue May 19 09:14:49 +0000 2020",1262673051172212736,0.4,"Rajasthan, India",28.5707841,77.3271074,"16"
"3967","Tue May 19 09:15:00 +0000 2020",1262673099226583040,-0.2,"Nagaur",23.1608938,79.9497702,"16"
"3968","Tue May 19 09:15:31 +0000 2020",1262673229207859200,0.275,"Gurgaon, India",22.8015194,86.2029579,"16"
"3969","Tue May 19 09:15:32 +0000 2020",1262673232286515200,0.0111111111111111,"Guwahati, India",30.7334421,76.7797143,"16"
"3970","Tue May 19 09:16:26 +0000 2020",1262673458321715200,0,"Brahmapur, India",28.6138954,77.2090057,"10"
"3971","Tue May 19 09:17:21 +0000 2020",1262673690124103680,-0.05,"Gurgaon, India",28.6138954,77.2090057,"10"
"3972","Tue May 19 09:17:23 +0000 2020",1262673698873462784,0.170454545454545,"Mumbai, India",28.6138954,77.2090057,"10"
"3973","Tue May 19 09:18:37 +0000 2020",1262674009335853056,0,"Bhavnagar, India",30.7334421,76.7797143,"16"
"3974","Tue May 19 09:18:38 +0000 2020",1262674013559484416,0.213636363636364,"New Delhi, India",30.2093363,75.8184224340909,"10"
"3975","Tue May 19 09:18:40 +0000 2020",1262674019662229504,-0.4,"Mysore, India",28.6138954,77.2090057,"10"
"3976","Tue May 19 09:19:04 +0000 2020",1262674119964884992,0,"Mallawan, India",22.7971776,73.2100076,"19"
"3977","Tue May 19 09:19:14 +0000 2020",1262674162742489088,0.1,"Madurai North, India",22.0059254,81.2332055,"18"
"3978","Tue May 19 09:19:28 +0000 2020",1262674222591037440,0.15,"Sasashti, India",18.96558885,73.1028813058249,"12"
"3979","Tue May 19 09:19:44 +0000 2020",1262674287116324864,0,"Polasara, India",28.6138954,77.2090057,"10"
"3980","Tue May 19 09:20:00 +0000 2020",1262674356494368768,0,"Jalandhar, India",30.2093363,75.8184224340909,"10"
"3981","Tue May 19 09:20:04 +0000 2020",1262674372310913024,0.5,"Ghaziabad, India",26.4851573,89.5246926,"18"
"3983","Tue May 19 09:20:23 +0000 2020",1262674454385029120,0.363636363636364,"Shimoga, India",22.95840725,72.7185242951541,"12"
"3984","Tue May 19 09:20:51 +0000 2020",1262674570797912064,0.6,"Vododara, India",21.5,86.75,"12"
"3985","Tue May 19 09:21:23 +0000 2020",1262674702603960320,0,"New Delhi, India",19.0759899,72.8773928,"16"
"3986","Tue May 19 09:21:25 +0000 2020",1262674713119281152,0.01,"Kaisarganj, India",19.0759899,72.8773928,"16"
"3987","Tue May 19 09:22:18 +0000 2020",1262674934372827136,0,"Shimoga, India",25.5760446,91.8825282,"30"
"3988","Tue May 19 09:22:31 +0000 2020",1262674989276442624,-0.3,"Greater Noida, India",28.6138954,77.2090057,"10"
"3989","Tue May 19 09:23:05 +0000 2020",1262675132465606656,0.136363636363636,"Bengaluru South, India",23.0238876,72.3851475,"30"
"3990","Tue May 19 09:23:58 +0000 2020",1262675355678183424,0,"Greater Noida, India",19.19714465,73.1898684221681,"12"
"3991","Tue May 19 09:24:34 +0000 2020",1262675505045635072,0,"Greater Faridabad, India",19.0759899,72.8773928,"16"
"3993","Tue May 19 09:25:08 +0000 2020",1262675649249984512,-0.2,"Bhubaneshwar, India",23.2146169,92.8687612,"8"
"3994","Tue May 19 09:25:22 +0000 2020",1262675705092902912,-0.5,"Haveli, India",20.4686,85.8792,"16"
"3995","Tue May 19 09:25:32 +0000 2020",1262675747967139840,0,"Kolkata, India",30.3255646,78.0436813,"16"
